"id","QtySold","Price","Advertised","Holiday","Date","Product"
"1953","0","2.99","0","0","24-Aug-04","Shredded wheat crackers"
"1954","1","2.99","0","0","24-Aug-04","Stone-ground wheat sticks"
"1955","4","2.99","0","0","24-Aug-04","Sun-dried tomato multigrain chips"
"1956","13","0.99","0","0","24-Aug-04","Tortilla chips"
"1957","6","1.99","0","0","24-Aug-04","WOW cheese puffs"
"1958","4","2.99","1","0","24-Aug-04","WOW potato chips"
"1959","7","2.49","1","0","24-Aug-04","WOW tortilla chips"
"1960","0","3.49","0","0","24-Aug-04","Wheat crackers"
"1961","0","1.99","0","0","23-Aug-04","Baked potato chips"
"1962","2","1.99","0","0","23-Aug-04","Barbeque pork rinds"
"1963","6","1.99","0","0","23-Aug-04","Barbeque potato chips"
"1964","1","2.99","0","0","23-Aug-04","Bread sticks"
"1965","3","1.99","0","0","23-Aug-04","Buttery popcorn"
"1966","2","2.99","0","0","23-Aug-04","Carmelized popcorn"
"1967","0","1.99","0","0","23-Aug-04","Cheddar cheese break sticks"
"1968","5","2.49","1","0","23-Aug-04","Cheddar cheese popcorn"
"1969","3","1.49","0","0","23-Aug-04","Cheese puffs"
"1970","35","0.99","0","0","23-Aug-04","Classic potato chips"
"1971","4","1.99","0","0","23-Aug-04","Easy dip tortilla chips"
"1972","11","0.99","0","0","23-Aug-04","Extra hot pork rinds"
"1973","2","2.99","0","0","23-Aug-04","Fiesta sticks"
"1974","6","1.49","0","0","23-Aug-04","Fried pork rinds"
"1975","4","2.49","0","0","23-Aug-04","Hot spicy cheese puffs"
"1976","0","2.49","0","0","23-Aug-04","Jalepeno sticks"
"1977","0","2.49","0","0","23-Aug-04","Jumbo pretzel sticks"
"1978","3","1.49","0","0","23-Aug-04","Low-fat popcorn"
"1979","8","1.49","0","0","23-Aug-04","Low-fat saltines"
"1980","4","2.49","1","0","23-Aug-04","Multigrain chips"
"1981","2","1.99","0","0","23-Aug-04","Pepper sticks"
"1982","4","0.99","0","0","23-Aug-04","Pretzel sticks"
"1983","1","2.49","0","0","23-Aug-04","Pretzel twists"
"1984","2","1.99","0","0","23-Aug-04","Ruffled potato chips"
"1985","4","0.99","0","0","23-Aug-04","Rye crackers"
"1986","0","2.99","0","0","23-Aug-04","Salt and vinegar potato chips"
"1987","1","2.99","0","0","23-Aug-04","Saltine crackers"
"1988","0","2.99","0","0","23-Aug-04","Shredded wheat crackers"
"1989","1","2.99","0","0","23-Aug-04","Stone-ground wheat sticks"
"1990","6","2.99","0","0","23-Aug-04","Sun-dried tomato multigrain chips"
"1991","3","0.99","0","0","23-Aug-04","Tortilla chips"
"1992","4","1.99","0","0","23-Aug-04","WOW cheese puffs"
"1993","4","2.99","1","0","23-Aug-04","WOW potato chips"
"1994","5","2.49","1","0","23-Aug-04","WOW tortilla chips"
"1995","0","3.49","0","0","23-Aug-04","Wheat crackers"
"1996","0","1.99","0","0","22-Aug-04","Baked potato chips"
"1997","5","1.99","0","0","22-Aug-04","Barbeque pork rinds"
"1998","4","1.99","0","0","22-Aug-04","Barbeque potato chips"
"1999","2","2.99","0","0","22-Aug-04","Bread sticks"
"2000","6","1.99","0","0","22-Aug-04","Buttery popcorn"
"2001","1","2.99","0","0","22-Aug-04","Carmelized popcorn"
"2002","2","1.99","0","0","22-Aug-04","Cheddar cheese break sticks"
"2003","2","2.49","1","0","22-Aug-04","Cheddar cheese popcorn"
"2004","10","1.49","0","0","22-Aug-04","Cheese puffs"
"2005","37","0.99","0","0","22-Aug-04","Classic potato chips"
"2006","12","1.99","0","0","22-Aug-04","Easy dip tortilla chips"
"2007","14","0.99","0","0","22-Aug-04","Extra hot pork rinds"
"2008","1","2.99","0","0","22-Aug-04","Fiesta sticks"
"2009","6","1.49","0","0","22-Aug-04","Fried pork rinds"
"2010","5","2.49","0","0","22-Aug-04","Hot spicy cheese puffs"
"2011","0","2.49","0","0","22-Aug-04","Jalepeno sticks"
"2012","0","2.49","0","0","22-Aug-04","Jumbo pretzel sticks"
"2013","4","1.49","0","0","22-Aug-04","Low-fat popcorn"
"2014","6","1.49","0","0","22-Aug-04","Low-fat saltines"
"2015","13","2.49","1","0","22-Aug-04","Multigrain chips"
"2016","7","1.99","0","0","22-Aug-04","Pepper sticks"
"2017","3","0.99","0","0","22-Aug-04","Pretzel sticks"
"2018","6","2.49","0","0","22-Aug-04","Pretzel twists"
"2019","9","1.99","0","0","22-Aug-04","Ruffled potato chips"
"2020","3","0.99","0","0","22-Aug-04","Rye crackers"
"2021","2","2.99","0","0","22-Aug-04","Salt and vinegar potato chips"
"2022","1","2.99","0","0","22-Aug-04","Saltine crackers"
"2023","0","2.99","0","0","22-Aug-04","Shredded wheat crackers"
"2024","1","2.99","0","0","22-Aug-04","Stone-ground wheat sticks"
"2025","4","2.99","0","0","22-Aug-04","Sun-dried tomato multigrain chips"
"2026","10","0.99","0","0","22-Aug-04","Tortilla chips"
"2027","5","1.99","0","0","22-Aug-04","WOW cheese puffs"
"2028","5","2.99","1","0","22-Aug-04","WOW potato chips"
"2029","6","2.49","1","0","22-Aug-04","WOW tortilla chips"
"2030","4","3.49","0","0","22-Aug-04","Wheat crackers"
"2031","0","1.99","0","0","21-Aug-04","Baked potato chips"
"2032","9","1.99","0","0","21-Aug-04","Barbeque pork rinds"
"2033","9","1.99","0","0","21-Aug-04","Barbeque potato chips"
"2034","5","2.99","0","0","21-Aug-04","Bread sticks"
"2035","6","1.99","0","0","21-Aug-04","Buttery popcorn"
"2036","4","2.99","0","0","21-Aug-04","Carmelized popcorn"
"2037","2","1.99","0","0","21-Aug-04","Cheddar cheese break sticks"
"2038","3","2.49","1","0","21-Aug-04","Cheddar cheese popcorn"
"2039","8","1.49","0","0","21-Aug-04","Cheese puffs"
"2040","46","0.99","0","0","21-Aug-04","Classic potato chips"
"2041","10","1.99","0","0","21-Aug-04","Easy dip tortilla chips"
"2042","34","0.99","0","0","21-Aug-04","Extra hot pork rinds"
"2043","1","2.99","0","0","21-Aug-04","Fiesta sticks"
"2044","3","1.49","0","0","21-Aug-04","Fried pork rinds"
"2045","3","2.49","0","0","21-Aug-04","Hot spicy cheese puffs"
"2046","4","2.49","0","0","21-Aug-04","Jalepeno sticks"
"2047","0","2.49","0","0","21-Aug-04","Jumbo pretzel sticks"
"2048","6","1.49","0","0","21-Aug-04","Low-fat popcorn"
"2049","19","1.49","0","0","21-Aug-04","Low-fat saltines"
"2050","9","2.49","1","0","21-Aug-04","Multigrain chips"
"2051","2","1.99","0","0","21-Aug-04","Pepper sticks"
"2052","3","0.99","0","0","21-Aug-04","Pretzel sticks"
"2053","5","2.49","0","0","21-Aug-04","Pretzel twists"
"2054","5","1.99","0","0","21-Aug-04","Ruffled potato chips"
"2055","3","0.99","0","0","21-Aug-04","Rye crackers"
"2056","2","2.99","0","0","21-Aug-04","Salt and vinegar potato chips"
"2057","0","2.99","0","0","21-Aug-04","Saltine crackers"
"2058","9","2.99","0","0","21-Aug-04","Shredded wheat crackers"
"2059","3","2.99","0","0","21-Aug-04","Stone-ground wheat sticks"
"2060","5","2.99","0","0","21-Aug-04","Sun-dried tomato multigrain chips"
"2061","16","0.99","0","0","21-Aug-04","Tortilla chips"
"2062","5","1.99","0","0","21-Aug-04","WOW cheese puffs"
"2063","7","2.99","1","0","21-Aug-04","WOW potato chips"
"2064","5","2.49","1","0","21-Aug-04","WOW tortilla chips"
"2065","6","3.49","0","0","21-Aug-04","Wheat crackers"
"2066","0","1.99","0","0","20-Aug-04","Baked potato chips"
"2067","6","1.99","0","0","20-Aug-04","Barbeque pork rinds"
"2068","9","1.99","0","0","20-Aug-04","Barbeque potato chips"
"2069","0","2.99","0","0","20-Aug-04","Bread sticks"
"2070","7","1.99","0","0","20-Aug-04","Buttery popcorn"
"2071","1","2.99","0","0","20-Aug-04","Carmelized popcorn"
"2072","1","1.99","0","0","20-Aug-04","Cheddar cheese break sticks"
"2073","2","2.49","1","0","20-Aug-04","Cheddar cheese popcorn"
"2074","4","1.49","0","0","20-Aug-04","Cheese puffs"
"2075","26","0.99","0","0","20-Aug-04","Classic potato chips"
"2076","7","1.99","0","0","20-Aug-04","Easy dip tortilla chips"
"2077","10","0.99","0","0","20-Aug-04","Extra hot pork rinds"
"2078","3","2.99","0","0","20-Aug-04","Fiesta sticks"
"2079","11","1.49","0","0","20-Aug-04","Fried pork rinds"
"2080","5","2.49","0","0","20-Aug-04","Hot spicy cheese puffs"
"2081","1","2.49","0","0","20-Aug-04","Jalepeno sticks"
"2082","0","2.49","0","0","20-Aug-04","Jumbo pretzel sticks"
"2083","9","1.49","0","0","20-Aug-04","Low-fat popcorn"
"2084","5","1.49","0","0","20-Aug-04","Low-fat saltines"
"2085","9","2.49","1","0","20-Aug-04","Multigrain chips"
"2086","3","1.99","0","0","20-Aug-04","Pepper sticks"
"2087","3","0.99","0","0","20-Aug-04","Pretzel sticks"
"2088","4","2.49","0","0","20-Aug-04","Pretzel twists"
"2089","7","1.99","0","0","20-Aug-04","Ruffled potato chips"
"2090","3","0.99","0","0","20-Aug-04","Rye crackers"
"2091","1","2.99","0","0","20-Aug-04","Salt and vinegar potato chips"
"2092","2","2.99","0","0","20-Aug-04","Saltine crackers"
"2093","7","2.99","0","0","20-Aug-04","Shredded wheat crackers"
"2094","1","2.99","0","0","20-Aug-04","Stone-ground wheat sticks"
"2095","3","2.99","0","0","20-Aug-04","Sun-dried tomato multigrain chips"
"2096","11","0.99","0","0","20-Aug-04","Tortilla chips"
"2097","7","1.99","0","0","20-Aug-04","WOW cheese puffs"
"2098","11","2.99","1","0","20-Aug-04","WOW potato chips"
"2099","5","2.49","1","0","20-Aug-04","WOW tortilla chips"
"2100","2","3.49","0","0","20-Aug-04","Wheat crackers"
"2101","0","1.99","0","0","19-Aug-04","Baked potato chips"
"2102","6","1.99","0","0","19-Aug-04","Barbeque pork rinds"
"2103","12","1.99","0","0","19-Aug-04","Barbeque potato chips"
"2104","6","2.99","0","0","19-Aug-04","Bread sticks"
"2105","2","1.99","0","0","19-Aug-04","Buttery popcorn"
"2106","3","2.99","0","0","19-Aug-04","Carmelized popcorn"
"2107","0","1.99","0","0","19-Aug-04","Cheddar cheese break sticks"
"2108","5","2.49","1","0","19-Aug-04","Cheddar cheese popcorn"
"2109","5","1.49","0","0","19-Aug-04","Cheese puffs"
"2110","14","0.99","0","0","19-Aug-04","Classic potato chips"
"2111","9","1.99","0","0","19-Aug-04","Easy dip tortilla chips"
"2112","13","0.99","0","0","19-Aug-04","Extra hot pork rinds"
"2113","0","2.99","0","0","19-Aug-04","Fiesta sticks"
"2114","6","1.49","0","0","19-Aug-04","Fried pork rinds"
"2115","1","2.49","0","0","19-Aug-04","Hot spicy cheese puffs"
"2116","1","2.49","0","0","19-Aug-04","Jalepeno sticks"
"2117","0","2.49","0","0","19-Aug-04","Jumbo pretzel sticks"
"2118","1","1.49","0","0","19-Aug-04","Low-fat popcorn"
"2119","9","1.49","0","0","19-Aug-04","Low-fat saltines"
"2120","4","2.49","1","0","19-Aug-04","Multigrain chips"
"2121","2","1.99","0","0","19-Aug-04","Pepper sticks"
"2122","2","0.99","0","0","19-Aug-04","Pretzel sticks"
"2123","2","2.49","0","0","19-Aug-04","Pretzel twists"
"2124","5","1.99","0","0","19-Aug-04","Ruffled potato chips"
"2125","1","0.99","0","0","19-Aug-04","Rye crackers"
"2126","1","2.99","0","0","19-Aug-04","Salt and vinegar potato chips"
"2127","0","2.99","0","0","19-Aug-04","Saltine crackers"
"2128","0","2.99","0","0","19-Aug-04","Shredded wheat crackers"
"2129","1","2.99","0","0","19-Aug-04","Stone-ground wheat sticks"
"2130","3","2.99","0","0","19-Aug-04","Sun-dried tomato multigrain chips"
"2131","5","0.99","0","0","19-Aug-04","Tortilla chips"
"2132","5","1.99","0","0","19-Aug-04","WOW cheese puffs"
"2133","5","2.99","1","0","19-Aug-04","WOW potato chips"
"2134","0","2.49","0","0","19-Aug-04","WOW tortilla chips"
"2135","0","3.49","0","0","19-Aug-04","Wheat crackers"
"2136","0","1.99","0","0","18-Aug-04","Baked potato chips"
"2137","4","1.99","0","0","18-Aug-04","Barbeque pork rinds"
"2138","4","1.99","0","0","18-Aug-04","Barbeque potato chips"
"2139","2","2.99","0","0","18-Aug-04","Bread sticks"
"2140","6","1.99","0","0","18-Aug-04","Buttery popcorn"
"2141","4","2.99","0","0","18-Aug-04","Carmelized popcorn"
"2142","1","1.99","0","0","18-Aug-04","Cheddar cheese break sticks"
"2143","5","2.49","1","0","18-Aug-04","Cheddar cheese popcorn"
"2144","4","1.49","0","0","18-Aug-04","Cheese puffs"
"2145","30","0.99","0","0","18-Aug-04","Classic potato chips"
"2146","13","1.99","0","0","18-Aug-04","Easy dip tortilla chips"
"2147","21","0.99","0","0","18-Aug-04","Extra hot pork rinds"
"2148","2","2.99","0","0","18-Aug-04","Fiesta sticks"
"2149","7","1.49","0","0","18-Aug-04","Fried pork rinds"
"2150","2","2.49","0","0","18-Aug-04","Hot spicy cheese puffs"
"2151","2","2.49","0","0","18-Aug-04","Jalepeno sticks"
"2152","0","2.49","0","0","18-Aug-04","Jumbo pretzel sticks"
"2153","3","1.49","0","0","18-Aug-04","Low-fat popcorn"
"2154","6","1.49","0","0","18-Aug-04","Low-fat saltines"
"2155","4","2.49","1","0","18-Aug-04","Multigrain chips"
"2156","0","1.99","0","0","18-Aug-04","Pepper sticks"
"2157","2","0.99","0","0","18-Aug-04","Pretzel sticks"
"2158","2.66","2.49","0","0","18-Aug-04","Pretzel twists"
"2159","4","1.99","0","0","18-Aug-04","Ruffled potato chips"
"2160","3","0.99","0","0","18-Aug-04","Rye crackers"
"2161","3","2.99","0","0","18-Aug-04","Salt and vinegar potato chips"
"2162","0","2.99","0","0","18-Aug-04","Saltine crackers"
"2163","0","2.99","0","0","18-Aug-04","Shredded wheat crackers"
"2164","3","2.99","0","0","18-Aug-04","Stone-ground wheat sticks"
"2165","0","2.99","0","0","18-Aug-04","Sun-dried tomato multigrain chips"
"2166","8","0.99","0","0","18-Aug-04","Tortilla chips"
"2167","5","1.99","0","0","18-Aug-04","WOW cheese puffs"
"2168","8","2.99","1","0","18-Aug-04","WOW potato chips"
"2169","3","2.49","1","0","18-Aug-04","WOW tortilla chips"
"2170","0","3.49","0","0","18-Aug-04","Wheat crackers"
"2171","3","1.99","0","0","17-Aug-04","Baked potato chips"
"2172","3","1.99","0","0","17-Aug-04","Barbeque pork rinds"
"2173","10","1.99","0","0","17-Aug-04","Barbeque potato chips"
"2174","4","2.99","0","0","17-Aug-04","Bread sticks"
"2175","10","1.99","0","0","17-Aug-04","Buttery popcorn"
"2176","1","2.99","0","0","17-Aug-04","Carmelized popcorn"
"2177","3","1.99","0","0","17-Aug-04","Cheddar cheese break sticks"
"2178","8","2.99","0","0","17-Aug-04","Cheddar cheese popcorn"
"2179","2","1.49","0","0","17-Aug-04","Cheese puffs"
"2180","31","0.99","0","0","17-Aug-04","Classic potato chips"
"2181","7","1.49","1","0","17-Aug-04","Easy dip tortilla chips"
"2182","14","0.99","0","0","17-Aug-04","Extra hot pork rinds"
"2183","0","2.99","0","0","17-Aug-04","Fiesta sticks"
"2184","1","1.49","0","0","17-Aug-04","Fried pork rinds"
"2185","5","2.49","0","0","17-Aug-04","Hot spicy cheese puffs"
"2186","3","2.49","0","0","17-Aug-04","Jalepeno sticks"
"2187","0","2.49","0","0","17-Aug-04","Jumbo pretzel sticks"
"2188","5","1.49","0","0","17-Aug-04","Low-fat popcorn"
"2189","3","1.49","0","0","17-Aug-04","Low-fat saltines"
"2190","6","2.99","0","0","17-Aug-04","Multigrain chips"
"2191","1","1.99","0","0","17-Aug-04","Pepper sticks"
"2192","5","0.99","0","0","17-Aug-04","Pretzel sticks"
"2193","4","1.99","1","0","17-Aug-04","Pretzel twists"
"2194","7","1.99","0","0","17-Aug-04","Ruffled potato chips"
"2195","1","0.99","0","0","17-Aug-04","Rye crackers"
"2196","2","2.99","0","0","17-Aug-04","Salt and vinegar potato chips"
"2197","1","2.99","0","0","17-Aug-04","Saltine crackers"
"2198","0","2.99","0","0","17-Aug-04","Shredded wheat crackers"
"2199","0","2.99","0","0","17-Aug-04","Stone-ground wheat sticks"
"2200","2","2.99","0","0","17-Aug-04","Sun-dried tomato multigrain chips"
"2201","12","0.99","0","0","17-Aug-04","Tortilla chips"
"2202","2","1.99","0","0","17-Aug-04","WOW cheese puffs"
"2203","2","2.99","0","0","17-Aug-04","WOW potato chips"
"2204","2","2.99","0","0","17-Aug-04","WOW tortilla chips"
"2205","0","3.49","0","0","17-Aug-04","Wheat crackers"
"2206","5","1.99","0","0","16-Aug-04","Baked potato chips"
"2207","5","1.99","0","0","16-Aug-04","Barbeque pork rinds"
"2208","5","1.99","0","0","16-Aug-04","Barbeque potato chips"
"2209","0","2.99","0","0","16-Aug-04","Bread sticks"
"2210","8","1.99","0","0","16-Aug-04","Buttery popcorn"
"2211","1","2.99","0","0","16-Aug-04","Carmelized popcorn"
"2212","5","1.99","0","0","16-Aug-04","Cheddar cheese break sticks"
"2213","1","2.99","0","0","16-Aug-04","Cheddar cheese popcorn"
"2214","7","1.49","0","0","16-Aug-04","Cheese puffs"
"2215","23","0.99","0","0","16-Aug-04","Classic potato chips"
"2216","7","1.49","1","0","16-Aug-04","Easy dip tortilla chips"
"2217","3","0.99","0","0","16-Aug-04","Extra hot pork rinds"
"2218","0","2.99","0","0","16-Aug-04","Fiesta sticks"
"2219","10","1.49","0","0","16-Aug-04","Fried pork rinds"
"2220","1","2.49","0","0","16-Aug-04","Hot spicy cheese puffs"
"2221","3","2.49","0","0","16-Aug-04","Jalepeno sticks"
"2222","0","2.49","0","0","16-Aug-04","Jumbo pretzel sticks"
"2223","11","1.49","0","0","16-Aug-04","Low-fat popcorn"
"2224","0","1.49","0","0","16-Aug-04","Low-fat saltines"
"2225","6","2.99","0","0","16-Aug-04","Multigrain chips"
"2226","2","1.99","0","0","16-Aug-04","Pepper sticks"
"2227","3","0.99","0","0","16-Aug-04","Pretzel sticks"
"2228","3","1.99","1","0","16-Aug-04","Pretzel twists"
"2229","6","1.99","0","0","16-Aug-04","Ruffled potato chips"
"2230","5","0.99","0","0","16-Aug-04","Rye crackers"
"2231","6","2.99","0","0","16-Aug-04","Salt and vinegar potato chips"
"2232","1","2.99","0","0","16-Aug-04","Saltine crackers"
"2233","0","2.99","0","0","16-Aug-04","Shredded wheat crackers"
"2234","5","2.99","0","0","16-Aug-04","Stone-ground wheat sticks"
"2235","4","2.99","0","0","16-Aug-04","Sun-dried tomato multigrain chips"
"2236","7","0.99","0","0","16-Aug-04","Tortilla chips"
"2237","6","1.99","0","0","16-Aug-04","WOW cheese puffs"
"2238","2","2.99","0","0","16-Aug-04","WOW potato chips"
"2239","1","2.99","0","0","16-Aug-04","WOW tortilla chips"
"2240","0","3.49","0","0","16-Aug-04","Wheat crackers"
"2241","5","1.99","0","0","15-Aug-04","Baked potato chips"
"2242","6","1.99","0","0","15-Aug-04","Barbeque pork rinds"
"2243","7","1.99","0","0","15-Aug-04","Barbeque potato chips"
"2244","0","2.99","0","0","15-Aug-04","Bread sticks"
"2245","5","1.99","0","0","15-Aug-04","Buttery popcorn"
"2246","4","2.99","0","0","15-Aug-04","Carmelized popcorn"
"2247","2","1.99","0","0","15-Aug-04","Cheddar cheese break sticks"
"2248","3","2.99","0","0","15-Aug-04","Cheddar cheese popcorn"
"2249","11","1.49","0","0","15-Aug-04","Cheese puffs"
"2250","46","0.99","0","0","15-Aug-04","Classic potato chips"
"2251","12","1.49","1","0","15-Aug-04","Easy dip tortilla chips"
"2252","2","0.99","0","0","15-Aug-04","Extra hot pork rinds"
"2253","3","2.99","0","0","15-Aug-04","Fiesta sticks"
"2254","8","1.49","0","0","15-Aug-04","Fried pork rinds"
"2255","4","2.49","0","0","15-Aug-04","Hot spicy cheese puffs"
"2256","2","2.49","0","0","15-Aug-04","Jalepeno sticks"
"2257","0","2.49","0","0","15-Aug-04","Jumbo pretzel sticks"
"2258","7","1.49","0","0","15-Aug-04","Low-fat popcorn"
"2259","4","1.49","0","0","15-Aug-04","Low-fat saltines"
"2260","4","2.99","0","0","15-Aug-04","Multigrain chips"
"2261","3","1.99","0","0","15-Aug-04","Pepper sticks"
"2262","4","0.99","0","0","15-Aug-04","Pretzel sticks"
"2263","9","1.99","1","0","15-Aug-04","Pretzel twists"
"2264","10","1.99","0","0","15-Aug-04","Ruffled potato chips"
"2265","5","0.99","0","0","15-Aug-04","Rye crackers"
"2266","9","2.99","0","0","15-Aug-04","Salt and vinegar potato chips"
"2267","2","2.99","0","0","15-Aug-04","Saltine crackers"
"2268","0","2.99","0","0","15-Aug-04","Shredded wheat crackers"
"2269","0","2.99","0","0","15-Aug-04","Stone-ground wheat sticks"
"2270","0","2.99","0","0","15-Aug-04","Sun-dried tomato multigrain chips"
"2271","13","0.99","0","0","15-Aug-04","Tortilla chips"
"2272","8","1.99","0","0","15-Aug-04","WOW cheese puffs"
"2273","4","2.99","0","0","15-Aug-04","WOW potato chips"
"2274","2","2.99","0","0","15-Aug-04","WOW tortilla chips"
"2275","2","3.49","0","0","15-Aug-04","Wheat crackers"
"2276","0","1.99","0","0","14-Aug-04","Baked potato chips"
"2277","6","1.99","0","0","14-Aug-04","Barbeque pork rinds"
"2278","11","1.99","0","0","14-Aug-04","Barbeque potato chips"
"2279","0","2.99","0","0","14-Aug-04","Bread sticks"
"2280","5","1.99","0","0","14-Aug-04","Buttery popcorn"
"2281","6","2.99","0","0","14-Aug-04","Carmelized popcorn"
"2282","5","1.99","0","0","14-Aug-04","Cheddar cheese break sticks"
"2283","5","2.99","0","0","14-Aug-04","Cheddar cheese popcorn"
"2284","7","1.49","0","0","14-Aug-04","Cheese puffs"
"2285","72","0.99","0","0","14-Aug-04","Classic potato chips"
"2286","15","1.49","1","0","14-Aug-04","Easy dip tortilla chips"
"2287","28","0.99","0","0","14-Aug-04","Extra hot pork rinds"
